model,r2,mse,explainvar,season,species,iteration
XGB,0.38860349349286205,2.252927939463569,0.4036807240987731,autumn,loli,57
GBDT,0.3597530908386918,2.359238455654906,0.37696206210395355,autumn,loli,57
ANN,0.3214538629367105,2.5003668390884295,0.3394884437954744,autumn,loli,57
KNN,0.34405464127397434,2.4170854915051163,0.36717099027817246,autumn,loli,57
SVM,0.37759404364509486,2.293496534305332,0.3829586754145259,autumn,loli,57
RF,0.5137446301558861,2.1340383756262398,0.5145096890588803,autumn,loli,58
XGB,0.573186735606587,1.873163654180009,0.5782008266998416,autumn,loli,58
GBDT,0.5839347506239108,1.8259936321479042,0.5940778955799098,autumn,loli,58
ANN,0.5517246624636185,1.9673546709748984,0.5518355531419414,autumn,loli,58
KNN,0.5896096427360079,1.8010881230351998,0.5906813242348857,autumn,loli,58
SVM,0.5826397080732053,1.831677210515708,0.5909484617060963,autumn,loli,58
RF,0.6244826904422998,1.69111346299739,0.6250713835651875,autumn,loli,59
XGB,0.630676994785167,1.6632178874766121,0.6308162686741081,autumn,loli,59
GBDT,0.6297780276515468,1.6672663171595157,0.6298162503050116,autumn,loli,59
ANN,-0.4866765036758329,6.695133850019712,-0.4045671393226207,autumn,loli,59
KNN,0.6941664638818174,1.377297922630346,0.6941717195820118,autumn,loli,59
SVM,0.5828754432578948,1.8784885162397649,0.5832235530948044,autumn,loli,59
RF,0.5364414051405679,1.991760988881642,0.5387290020305333,autumn,loli,60
XGB,0.620427636994944,1.630899380304542,0.620776723569578,autumn,loli,60
GBDT,0.5961601613037282,1.735168855439727,0.5965215753542196,autumn,loli,60
ANN,0.5011514953938193,2.143390289501215,0.501153248746879,autumn,loli,60
KNN,0.4944838140223641,2.172039154583707,0.49600445512885094,autumn,loli,60
SVM,0.3960926750871008,2.5947939785824228,0.39616601897486825,autumn,loli,60
RF,0.5241220823802364,2.036373696221407,0.5255396930005627,autumn,loli,61
XGB,0.5850543764285907,1.7756326190326979,0.5850599295733903,autumn,loli,61
GBDT,0.5558649247792371,1.9005399310659588,0.5560905136027173,autumn,loli,61
ANN,0.3070247412527827,2.9653752292254927,0.3140728299324347,autumn,loli,61
KNN,0.4884417209830446,2.189056867116028,0.49160544226572855,autumn,loli,61
SVM,0.5317697820598963,2.003647709392356,0.5342137001274794,autumn,loli,61
RF,0.5342599928145513,2.0214954219420793,0.5349587901862292,autumn,loli,62
XGB,0.5140463733487906,2.1092305071408997,0.5140547903335195,autumn,loli,62
GBDT,0.47711865646028107,2.269511370887207,0.4771195297197479,autumn,loli,62
ANN,0.0774486228262059,4.004237035021569,0.11513654805888185,autumn,loli,62
KNN,0.46425717730789795,2.325335265817482,0.47080906638580156,autumn,loli,62
SVM,0.37631901112380817,2.7070216092978177,0.37683465954793405,autumn,loli,62
RF,0.5469829554186939,1.784928575835099,0.5496720409982099,autumn,loli,63
XGB,0.5370385977256702,1.8241102543765955,0.5459631688523514,autumn,loli,63
GBDT,0.48585735936246244,2.0257690131227495,0.4916751418527977,autumn,loli,63
ANN,0.49001647204216603,2.0093817288893665,0.49360917635077417,autumn,loli,63
KNN,0.5831333039744035,1.6424928972324937,0.5881782787190357,autumn,loli,63
SVM,0.5219705391130791,1.8834797830106225,0.5219945990218751,autumn,loli,63
RF,0.4921883089038447,1.8234702457182084,0.5115289189573486,autumn,loli,64
XGB,0.46569278269605585,1.91861142606453,0.4838709180524601,autumn,loli,64
GBDT,0.4692950365557609,1.9056763108518084,0.48951299486750566,autumn,loli,64
ANN,-0.7744917923298746,6.371915104199535,-0.43264587428382995,autumn,loli,64
KNN,0.49902722501952623,1.7989127960403775,0.539332436832928,autumn,loli,64
SVM,0.4072099900689663,2.1286137440730246,0.4610615323988171,autumn,loli,64
RF,0.6020691178242081,1.167056146655964,0.6030106915161013,autumn,loli,65
XGB,0.5491129025199679,1.322366727821534,0.5579494089448584,autumn,loli,65
GBDT,0.5588337330305888,1.2938573672612514,0.5653501090875018,autumn,loli,65
ANN,0.475843357754952,1.5372524690667209,0.47738244283539266,autumn,loli,65
KNN,0.5045496088737826,1.4530624543774842,0.5049390971959128,autumn,loli,65
SVM,0.4745806724777758,1.5409556865852079,0.47526658977660263,autumn,loli,65
RF,0.5406929279362873,1.598456054946679,0.547051533359288,autumn,loli,66
XGB,0.4885918447147246,1.7797754750257053,0.49761495399892397,autumn,loli,66
GBDT,0.47244438946997547,1.835970990352692,0.4877889872658706,autumn,loli,66
ANN,0.5183748463051782,1.676126256186455,0.5193529752881695,autumn,loli,66
KNN,0.43732977766113046,1.9581749956399535,0.44561768687919,autumn,loli,66
SVM,0.5256378837906122,1.6508498192403973,0.5263645177042338,autumn,loli,66
RF,0.4647058451446907,1.7085856864473308,0.4818560579429434,autumn,loli,67
XGB,0.5543359776036911,1.4224985696634376,0.5743228766030993,autumn,loli,67
GBDT,0.505086703607659,1.5796955124178156,0.5334872030780842,autumn,loli,67
ANN,0.44927440188476975,1.7578407415156079,0.5173836409961992,autumn,loli,67
KNN,0.4333075665762799,1.8088046947336691,0.46860682087897065,autumn,loli,67
SVM,0.43667902742996423,1.7980434530784533,0.4921903645655259,autumn,loli,67
RF,0.5623374743796772,1.6100291880421593,0.5691260377260685,autumn,loli,68
XGB,0.43539781065497474,2.0770021449508036,0.46334968041463764,autumn,loli,68
GBDT,0.41684728183812203,2.145243977642369,0.4385488854342824,autumn,loli,68
ANN,0.5669780053511336,1.5929580661738458,0.5707528298087805,autumn,loli,68
KNN,0.527050876381398,1.7398380005362521,0.5270744559676049,autumn,loli,68
SVM,0.5316010933936011,1.7230991166412022,0.536232246053016,autumn,loli,68
RF,0.6408986182101497,1.4890228627109046,0.6493920706173595,autumn,loli,69
XGB,0.6174963251825387,1.5860610561711717,0.6292700276986436,autumn,loli,69
GBDT,0.6424152015785132,1.4827343118358152,0.6516617916826909,autumn,loli,69
ANN,0.5431884069599069,1.8941806979349074,0.5692683214053591,autumn,loli,69
KNN,0.486766760411231,2.128134466767625,0.4957869638650678,autumn,loli,69
SVM,0.5586149350104745,1.8302142134701138,0.5795934286331227,autumn,loli,69
RF,0.48641718491044283,1.7907931618684807,0.4982599528595778,autumn,loli,70
XGB,0.49759325832962564,1.7518237196138313,0.5146025601853863,autumn,loli,70
GBDT,0.4582138623705274,1.8891342972463159,0.46610725687342525,autumn,loli,70
ANN,-0.902562427682635,6.633975447421928,-0.8150042502617176,autumn,loli,70
KNN,0.515684168165748,1.68874318678709,0.515687255896484,autumn,loli,70
SVM,0.5282917406517371,1.6447823027148039,0.5285691930407092,autumn,loli,70
RF,0.5254214492309284,2.0188557707682655,0.5280726767781649,autumn,loli,71
XGB,0.5293354803473136,2.0022054938152185,0.5352004993710902,autumn,loli,71
GBDT,0.5355748786742144,1.9756631115310372,0.5392898993109302,autumn,loli,71
ANN,-0.29366335100536434,5.503240121948636,-0.03092878755995332,autumn,loli,71
KNN,0.4812908572658049,2.206587180272194,0.48913742749825884,autumn,loli,71
SVM,0.46681578313671745,2.2681641033978797,0.47405569203718123,autumn,loli,71
RF,0.6653284041766099,1.3667621211327516,0.6688670342560269,autumn,loli,72
XGB,0.5704694975778108,1.7541555002222806,0.5737913057919451,autumn,loli,72
GBDT,0.5852745075210641,1.6936934620751576,0.5879997675064694,autumn,loli,72
ANN,0.5954241878865636,1.6522432797522755,0.6135527677901473,autumn,loli,72
KNN,0.5833841034890168,1.7014136649752045,0.5923859019905124,autumn,loli,72
SVM,0.5882911276386331,1.6813739161023469,0.5883505048162001,autumn,loli,72
RF,0.5142459172934057,1.8351768362998446,0.553416474772762,autumn,loli,73
XGB,0.5392769453197537,1.7406097200199955,0.5765938739541132,autumn,loli,73
GBDT,0.5294299866663865,1.7778114874821886,0.564246355709705,autumn,loli,73
ANN,0.511521294527509,1.84547044939676,0.5815124790458526,autumn,loli,73
KNN,0.5664503832313595,1.63794858840346,0.5854692573136153,autumn,loli,73
SVM,0.5901065662306841,1.548575630725504,0.6036564505671456,autumn,loli,73
RF,0.5856825713103344,1.7206021658511115,0.5856927023542975,autumn,loli,74
XGB,0.5560732271773028,1.8435656187906808,0.5562701544922555,autumn,loli,74
GBDT,0.5676221867771973,1.7956044095223411,0.5679611421875534,autumn,loli,74
ANN,0.22194955645939818,3.23113435640698,0.23394179144224314,autumn,loli,74
KNN,0.5375037837539884,1.9206819126281196,0.537514841241191,autumn,loli,74
SVM,0.5118948452808607,2.027032241991203,0.5119508525355032,autumn,loli,74
RF,0.47060148136925695,2.5659124137868488,0.5099350737212749,autumn,loli,75
XGB,0.45936343028944626,2.6203815023045864,0.4975335011817493,autumn,loli,75
GBDT,0.42761207329709205,2.774275399234974,0.46433158454267287,autumn,loli,75
ANN,0.5208202840537695,2.322509675246922,0.5285590898990746,autumn,loli,75
KNN,0.4658702593809224,2.5888439120910904,0.5031051361411388,autumn,loli,75
SVM,0.48887108846066774,2.477362465154376,0.5212519848173554,autumn,loli,75
RF,0.5611331178134331,1.7280171299202465,0.5611334534172885,autumn,loli,76
XGB,0.5443455249616465,1.7941174651141012,0.5454964157141824,autumn,loli,76
GBDT,0.5049077768742491,1.9494016914402315,0.5053686406076211,autumn,loli,76
ANN,0.5379209515023908,1.81941391248947,0.5413137327287069,autumn,loli,76
KNN,0.6215510200844659,1.4901245608614373,0.6216352355195596,autumn,loli,76
SVM,0.5382216424018642,1.8182299566108393,0.5382840819104391,autumn,loli,76
RF,0.5005778108301361,1.9402666029204245,0.5025717095800004,autumn,loli,77
XGB,0.5370813056418344,1.798449692480893,0.539619581032924,autumn,loli,77
GBDT,0.527357774391365,1.8362258333029464,0.5295142431371691,autumn,loli,77
ANN,0.4068707894553547,2.3043205195772973,0.43987474171767516,autumn,loli,77
KNN,0.39457132714382215,2.35210421136042,0.39609399924311506,autumn,loli,77
SVM,0.42596184999561526,2.2301513136752327,0.42706434480067224,autumn,loli,77
RF,0.3987602309918983,2.4043280264497,0.40164653737234746,autumn,loli,78
XGB,0.41798696889686404,2.32744125484047,0.4200127974851946,autumn,loli,78
GBDT,0.4373790253634775,2.2498933824998004,0.4401935245612576,autumn,loli,78
ANN,0.37873378101919086,2.484412806967644,0.3789515942878263,autumn,loli,78
KNN,0.39734589235707607,2.4099838965266307,0.39864480384006995,autumn,loli,78
SVM,0.40061102053412057,2.3969268108335635,0.40316776861616066,autumn,loli,78
RF,0.6197986416600505,1.465445183026838,0.6562288001563237,autumn,loli,79
XGB,0.6424193553298934,1.3782560787352622,0.6653130076327705,autumn,loli,79
GBDT,0.6300266898051312,1.4260222731471384,0.651369249017586,autumn,loli,79
ANN,0.4116033772314909,2.267911404394289,0.47735486555051976,autumn,loli,79
KNN,0.6918114668735169,1.1878795049713964,0.7091117080185225,autumn,loli,79
SVM,0.5575844474094517,1.7052430934775336,0.5798734916596768,autumn,loli,79
RF,0.5883981702578793,1.5159474828533084,0.625901904484297,autumn,loli,80
XGB,0.5409782513130447,1.690597111613629,0.5683358719230613,autumn,loli,80
GBDT,0.5391983522295865,1.6971525575332738,0.5647777205676212,autumn,loli,80
ANN,0.5822346490498017,1.5386480001633316,0.6093547354024327,autumn,loli,80
KNN,0.5283485370060889,1.7371129000025716,0.5737272023675515,autumn,loli,80
SVM,0.5528252464912498,1.6469641118987652,0.5977529684010641,autumn,loli,80
RF,0.4732850786419608,1.504644758621086,0.4737133208598068,autumn,loli,81
XGB,0.5002975647435786,1.4274793053900852,0.5003477993251173,autumn,loli,81
GBDT,0.444498921734669,1.5868769839769317,0.444580788644932,autumn,loli,81
ANN,0.25252993299694393,2.135266864364739,0.4348646126153536,autumn,loli,81
KNN,0.43554246438206823,1.6124625257281655,0.43687645137240727,autumn,loli,81
SVM,0.4441025842144696,1.588009184999214,0.44416795759305894,autumn,loli,81
RF,0.4233032604674736,2.366817310516431,0.4233687762480729,autumn,loli,82
XGB,0.3615127021377593,2.620411536139748,0.36157427938795983,autumn,loli,82
GBDT,0.386858816289538,2.5163887151031954,0.38727193542850635,autumn,loli,82
ANN,-0.6765757661909473,6.880823618024415,-0.403299238012772,autumn,loli,82
KNN,0.3997187593170576,2.4636103071752076,0.40295580972606293,autumn,loli,82
SVM,0.4343905270030516,2.321314132565421,0.436757343079754,autumn,loli,82
RF,0.665177004367787,1.155322147924962,0.6817957188984245,autumn,loli,83
XGB,0.7346440041388076,0.9156230698081276,0.738867257352195,autumn,loli,83
GBDT,0.707795508983725,1.0082650373425066,0.7119839168796518,autumn,loli,83
ANN,0.5095101807626109,1.6924576832803047,0.6221680429920939,autumn,loli,83
KNN,0.6503604603762698,1.2064473145127061,0.6808601247741886,autumn,loli,83
SVM,0.6055470210111674,1.3610781484117802,0.6208584813438336,autumn,loli,83
RF,0.45592482428897985,2.0203474454600077,0.4562902823040619,autumn,loli,84
XGB,0.4887780109248613,1.8983517091019162,0.49124359035513654,autumn,loli,84
GBDT,0.49078470507670824,1.890900129642873,0.4919370112348228,autumn,loli,84
ANN,-5.466510419100594,24.012486489935966,-4.679860201129943,autumn,loli,84
KNN,0.4147370753129078,2.1732924191381544,0.4147381018407008,autumn,loli,84
SVM,0.4555322694548374,2.021805143204306,0.45592029097242714,autumn,loli,84
RF,0.6012508667923775,1.701254093251572,0.602587242870142,autumn,loli,85
XGB,0.6695564817085942,1.4098297432260314,0.6696753016401452,autumn,loli,85
GBDT,0.6273951346704696,1.5897101699209328,0.6273971827127496,autumn,loli,85
ANN,0.5352941889909157,1.9826567565862314,0.5594129069042473,autumn,loli,85
KNN,0.5310613033805747,2.0007162666168377,0.5381590176729628,autumn,loli,85
SVM,0.5423259089650558,1.9526560835004398,0.547437189815529,autumn,loli,85
RF,0.4585928614056849,1.9088919425397213,0.47360664313236556,autumn,loli,86
XGB,0.48339607099439363,1.8214408478682715,0.49726475707166906,autumn,loli,86
GBDT,0.5012576751923385,1.7584644482167713,0.513418681304756,autumn,loli,86
ANN,-2.223072065878269,11.36389947268509,-2.1039072959542895,autumn,loli,86
KNN,0.5184319042531842,1.6979115941138536,0.521679898083045,autumn,loli,86
SVM,0.5617595813658334,1.5451469779249398,0.5620873689818495,autumn,loli,86
RF,0.5133780587668993,1.8248065632399013,0.528560098069332,autumn,loli,87
XGB,0.5002663986385485,1.8739745958126957,0.5294502607330264,autumn,loli,87
GBDT,0.5034142888698643,1.8621701738010048,0.5246597221198931,autumn,loli,87
ANN,0.4928965432929029,1.9016111638860222,0.5111384595696704,autumn,loli,87
KNN,0.5885885991879758,1.542771011292897,0.5980507034090613,autumn,loli,87
SVM,0.4578709858741069,2.0329551532199073,0.46765385523738845,autumn,loli,87
RF,0.3325010304700482,2.5814414003210686,0.33299081617152215,autumn,loli,88
XGB,0.37704582321113356,2.409171812801654,0.37823189255811507,autumn,loli,88
GBDT,0.37774632727910773,2.406462729664889,0.378066653601433,autumn,loli,88
ANN,0.3994513417347184,2.3225221912252008,0.3996394262113916,autumn,loli,88
KNN,0.28876585230209095,2.7505799379471063,0.2895616769593313,autumn,loli,88
SVM,0.33627312215483496,2.566853462233655,0.3368146036429741,autumn,loli,88
RF,0.6860130679699579,1.1796466941341086,0.691518431737292,autumn,loli,89
XGB,0.6761188489828079,1.2168192052439453,0.6816454708220947,autumn,loli,89
GBDT,0.6598697942766127,1.2778667894317275,0.6667866948768275,autumn,loli,89
ANN,0.5357028290026986,1.7443612042120948,0.5425223064707109,autumn,loli,89
KNN,0.6187028782394908,1.432530603294659,0.6244890583261788,autumn,loli,89
SVM,0.577119855275599,1.588757727953351,0.5795401323571173,autumn,loli,89
RF,0.3855723189212793,2.522891123313279,0.3881577747730858,autumn,loli,90
XGB,0.3867952310714359,2.5178697443890656,0.3870451286675328,autumn,loli,90
GBDT,0.3936968792431985,2.48953100340298,0.39541707198358556,autumn,loli,90
ANN,0.37315424356541815,2.573880772785018,0.37339343689670657,autumn,loli,90
KNN,0.28543665517110284,2.9340564809008,0.2854539311434481,autumn,loli,90
SVM,0.3849542495650541,2.5254289674574015,0.3849639602732482,autumn,loli,90
RF,0.5113078318056429,2.005877581958763,0.5199074074376118,autumn,loli,91
XGB,0.5699096918784972,1.7653413813981007,0.5792520413449804,autumn,loli,91
GBDT,0.524744924299425,1.9507239200951572,0.5334407309288434,autumn,loli,91
ANN,0.2714362135608963,2.990450556318256,0.2770135213855205,autumn,loli,91
KNN,0.42470515942883036,2.3613454416140867,0.43107130630503554,autumn,loli,91
SVM,0.43839474752625807,2.3051553905798357,0.4750616985918861,autumn,loli,91
RF,0.6450866722618993,1.3975247709254075,0.6459236359419855,autumn,loli,92
XGB,0.5804864194289897,1.6518980121823705,0.5818307393194723,autumn,loli,92
GBDT,0.5808770996742765,1.6503596497777264,0.5818002418230004,autumn,loli,92
ANN,-1.847433226939148,11.212197900722382,-1.2347785270051923,autumn,loli,92
KNN,0.5601858521385676,1.7318345584738593,0.5683779865124146,autumn,loli,92
SVM,0.5532143147937896,1.7592860385094253,0.5637224899900029,autumn,loli,92
RF,0.3761627060732332,2.378467500571751,0.4193264559391445,autumn,loli,93
XGB,0.3727168418274238,2.391605343082657,0.4175161861499356,autumn,loli,93
GBDT,0.34549936026852335,2.495375822926485,0.4030498101500136,autumn,loli,93
ANN,0.2958100557916985,2.6848232909998124,0.3409168688850661,autumn,loli,93
KNN,0.36832369896109873,2.408354818682539,0.40627275804860563,autumn,loli,93
SVM,0.3697510627476377,2.4029127933165872,0.422159806959445,autumn,loli,93
RF,0.501964686161025,2.1491374712577325,0.5232162141620595,autumn,loli,94
XGB,0.5357141884961474,2.0035005694372257,0.5531412514960448,autumn,loli,94
GBDT,0.5178138230563021,2.0807447829437744,0.5354918089299637,autumn,loli,94
ANN,0.42297258609813426,2.4900066374819314,0.42727915331395006,autumn,loli,94
KNN,0.5242614768406554,2.052921666862229,0.5340633648049162,autumn,loli,94
SVM,0.413451032272781,2.531094342594505,0.42773491383373563,autumn,loli,94
RF,0.4752314133241512,2.0332786736241966,0.49128429703097476,autumn,loli,95
XGB,0.4960844074208468,1.9524812530952635,0.507448858492499,autumn,loli,95
GBDT,0.47821208916415736,2.021729688467021,0.4867318190342935,autumn,loli,95
ANN,0.09369753204231901,3.5115773442620557,0.23853983314676597,autumn,loli,95
KNN,0.4373231916242162,2.180158614029447,0.44231950197680003,autumn,loli,95
SVM,0.4668998984311876,2.065560124879032,0.4672351145879884,autumn,loli,95
RF,0.5428547563305193,1.7497949126496557,0.5628952517043004,autumn,loli,96
XGB,0.6476940984866009,1.3485059348234272,0.6642696914929578,autumn,loli,96
GBDT,0.6430631862170295,1.3662314757591247,0.661846261082145,autumn,loli,96
ANN,-1.9901460655272656,11.445251691871194,-1.8931557037098616,autumn,loli,96
KNN,0.6101454845791767,1.4922291267456866,0.6598089666040488,autumn,loli,96
SVM,0.6015774031732732,1.5250247982807874,0.6079232793388532,autumn,loli,96
RF,0.5436630418823516,1.9119206445940653,0.5652704469561589,autumn,loli,97
XGB,0.5280924791651369,1.977156825397362,0.5358675040961747,autumn,loli,97
